col0,col1
0.13505076500751828,2.668081764525201
-2.7283416993701124,2.1731032649636184
6.489767877842068,5.320075132137762
4.92006162686171,-1.500212765407235
2.6658292185516017,1.2100404752188223
1.3346790507811008,5.140214656916021
3.865999724053034,1.6501423955954864
2.0458472611750573,2.0636539130312177
2.33459331953537,2.9424366825783403
4.8829720998291,-0.4003476762008088
3.301422962684778,6.285207304915615
4.588379659191191,-0.06262051485984191
2.3924616066459334,3.1371628611350166
6.0939298085411036,1.1388132565336229
0.3364942519505471,6.838070395601087
-2.4043333632452093,5.0801457553656
3.6340675511252947,0.7609037355282174
6.495088004437192,2.2050985735959308
4.745287428013551,1.8938190849587653
2.5085686920020467,2.8305190720641407
5.286604057101142,3.7656816307245724
4.835990722739228,4.831821225378985
-1.215162819608304,2.2334856912527186
3.4940021210428,2.17690916077046
4.302272621014722,-1.0679132822588377
4.873302871854112,3.4717864805159975
6.049194655612857,4.650685909134021
2.238965572983737,2.663361132993853
4.1338007671176005,6.550544563435874
1.8612602813884818,7.097373765798226
7.296079397444433,6.17477718542435
3.3528214686078184,4.576780672733476
0.04368666683772984,1.6683907884309082
4.878544251518606,5.531830190873033
5.73392128835936,-0.5306401030569489
2.4224950161282197,4.1321642661200455
4.249666053746803,4.634830608141025
3.554212767119252,0.2734925143073292
1.4004730390971396,3.014626559651069
2.2723904654020193,3.1363426807567305
1.0630812166648451,3.5604288573127922
-1.2306375358150865,-1.7668452238025936
1.9185605550035714,-0.0399910320732283
2.26113793452587,2.5898038591971693
2.294149082865577,2.9398585543277815
0.7460923725018423,7.613784092063984
1.2175418545485897,-0.5511529544785727
1.140037208443986,5.963066965827832
6.356179590594759,2.26123155815571
3.8701946766873085,2.7416069417152693
1.1383397596328308,3.6410493318992647
4.552018299288685,5.119583836924318
-1.0814481908185842,3.1873282207744023
0.8664441979880912,1.6648034492628905
3.675882715798277,0.7192838557565298
1.1360130691097132,0.8355824064574895
5.717265665570777,5.311017453409204
6.175348496681718,4.64752212659514
1.796858682425501,4.34961735064097
5.937582935336514,9.160152584953664
1.0360483470468214,8.875324170767957
4.13327652424942,1.5030335882051458
-0.06998183443192464,6.564328505817848
0.1587042632855448,7.576152920505391
1.5307428506924057,-0.49953797609645045
1.7438317497269293,4.777927998349512
2.2922148082700597,2.982450935408199
3.765331467536527,4.956774582770259
0.6768692625587805,2.5171854579833877
-0.8992554381890507,5.456740119211626
2.0430499513534963,3.3378574646268535
4.043461414106725,2.8372652149575237
5.874734230117277,5.051321826092047
4.339153052020837,3.8115803938373483
1.5091358432163926,2.83123248678148
2.1047356476004206,3.0076631133511436
1.8063060451370627,-1.0081378023198253
-3.1696557548077813,5.332102453490885
0.802872452281795,2.8294200848960407
1.2644929163417253,5.563765364547172
1.1138334481816738,1.0126421923253397
-5.119208104068919,5.729181691572021
6.1257678651141685,7.017366364425136
4.354014347789247,2.158589100509587
0.15028515078155893,3.2881714412955425
2.7442283739650533,2.7141174853416232
2.3090790825862153,4.618818126680757
5.883775538097281,1.0484547749998292
2.464235669494613,3.2201035182525026
3.115965193465941,-0.30030682660324404
3.6226791485037104,1.5935391579790001
2.189072645837045,0.374997828602722
3.0456435296079136,1.3613754604401362
2.6788370933527514,5.797657867964691
0.6687718433474046,-4.297596199914803
2.920409901818999,4.558943381166892
1.4208729582253923,0.057013032598046645
-2.2005202745411543,0.7354981872227607
4.539201356723638,-0.2403822226092202
1.824296611948715,2.9591078009542873
4.056408492179676,0.20639036171660344
2.5750665057849713,2.957870064773902
3.610954621890877,5.054800064857781
2.373451525122067,7.487241541011696
1.8408164736235288,12.49199330572364
3.622110121214399,0.9300298072076084
