col0,col1
6.417012790194693,6.56418017292609
2.9896022977404573,4.584323705870431
3.0913719211565724,2.9341698037032398
3.065281123728391,4.539690231368647
4.249113700213928,-0.706193795164755
3.742915008648906,7.381431178249999
3.331883969229374,0.707516113193469
8.197672015957286,-3.6592827628522437
2.6049176978375757,5.550521487807044
2.7567146376284173,5.952509365251319
1.964436921894385,-3.2509349170654334
4.8831039625442285,-0.31588403251326247
6.090027185926224,2.729663756866418
0.45666109619490125,3.428989320278315
6.24947595505036,0.35225873282969516
5.190418993049402,-0.2290089704306889
3.1134760368661243,2.9575722189734477
-0.4290968912238525,-0.7971162415055456
0.7260589998946302,3.1256267477128135
5.771131360641184,1.6785810265540282
4.0011490828177925,1.8791031029732521
1.9536838480477348,-0.4156140250220585
2.750220730369976,3.1339679231016526
2.797291005825773,0.5925048220983575
2.759042448785615,4.787097853962035
3.4726924251295896,1.9861177244709023
1.4603054566941622,5.035129707960212
5.479596991820296,-0.8377337328939602
3.1304604871124124,0.318995328589812
7.991808793099796,-0.01680724757871879
3.5262732495604,1.568816965307947
1.3656997541087081,2.411524754922364
4.777531289706526,4.612117853168443
3.03242197160109,4.313888179185882
3.3738156201061877,4.522699854661626
1.3124528453628932,4.971299242105225
6.034746744044727,4.188908966926435
1.242439656903388,5.701272619469198
1.2012987435215552,5.255240955649994
5.733673822197857,-1.0570395918412097
4.109278515625531,1.9901059957686835
1.4005359224982765,0.07623684398547859
4.526496177299363,5.334558431623541
2.9320039392758406,9.821792749232591
6.792779332799584,1.3469697680601145
2.615940717430297,4.888364349351014
7.363125061206438,2.470812623996842
-1.7128122421500378,-1.7833048390978414
5.063183381969549,3.131103790348399
6.343365404628842,3.0417286864322985
8.510568696199856,3.4358196788286413
7.144938575266195,4.692121719708945
2.073570857846373,4.688412928741744
1.9281252022497568,5.482127851986247
2.756180592437304,4.648645996993874
4.87895315714397,7.1338322873859985
1.0773727667930184,3.6476215990410483
2.4781490534992914,4.235079624213695
5.077802582517735,5.192572836723129
5.662514347009316,1.065217697623172
2.739574957642503,0.45462069890781953
6.431309486428522,1.8182600192428024
-3.8719559165895534,2.910128815332516
2.7531255909670995,4.7713707097116975
6.171772490707599,0.3125042748854133
6.09659395531706,4.508767942257116
4.446061415603107,3.450569443092131
6.152023587559619,3.3306968971687274
4.065173833409909,1.7844421558314525
2.8539533863849256,4.498643131085523
2.7966670899609007,4.7182706975264574
4.242463565523343,2.559247169366597
3.461173175084437,2.3299609219706334
0.6387393903449589,8.726079220691101
5.088331204669717,5.087074303773005
3.2206527358697,4.392776705926698
3.782017624607379,4.997493641117544
5.811959380176362,1.1827160587087049
2.7683024349932124,4.845958635530175
4.253694458429556,1.8189561587698173
0.775121938477496,8.568634881041653
2.4889025979392616,3.6259681845978258
2.880518512413268,4.682949071995874
0.3026868867989938,3.2901318484306588
2.88658490964572,4.70382084531348
4.242642799080688,0.761211483519554
2.894034940600497,4.681393133292512
3.0033163964177594,-0.09098781687633109
3.710870385165296,3.226946574192903
5.130124045428252,-0.4486686613615848
6.0196072212707215,0.660609225703787
3.817036301698671,4.4833065987814775
2.4741919229988105,7.445414498079686
3.842682089728444,2.502686801258209
1.3312621673664389,1.3116934731408465
4.0413509037368955,6.862806688283097
2.660247728589859,4.5989156709929855
2.6982396390599312,4.744603173422806
5.547496049276712,2.749276152667124
